date,ticker,shares,price,value,total_value
2022-12-16,GOOGL,0.0,89.52011108398438,0.0,64863.22
2022-12-16,NVDA,0.0,16.55352783203125,0.0,64863.22
2022-12-16,ISRG,0.0,264.67999267578125,0.0,64863.22
2022-12-16,IONQ,0.0,3.859999895095825,0.0,64863.22
2022-12-16,LLY,133.3108,350.234619140625,46690.05,64863.22
2022-12-19,MSFT,76.2195,234.30055236816406,17858.27,64277.16
2022-12-19,GOOGL,0.0,87.71504211425781,0.0,64277.16
2022-12-19,NVDA,0.0,16.23686408996582,0.0,64277.16
2022-12-19,ISRG,0.0,261.010009765625,0.0,64277.16
2022-12-19,IONQ,0.0,3.700000047683716,0.0,64277.16
2022-12-19,LLY,133.3108,348.2006530761719,46418.9,64277.16
2022-12-20,MSFT,76.2195,235.61602783203125,17958.53,64618.75
2022-12-20,GOOGL,0.0,88.290283203125,0.0,64618.75
2022-12-20,NVDA,0.0,16.068042755126953,0.0,64618.75
2022-12-20,ISRG,0.0,261.79998779296875,0.0,64618.75
2022-12-20,IONQ,0.0,3.7100000381469727,0.0,64618.75
2022-12-20,LLY,133.3108,350.0108947753906,46660.22,64618.75
2022-12-21,MSFT,76.2195,238.17877197265625,18153.86,65900.02
2022-12-21,GOOGL,0.0,88.84568786621094,0.0,65900.02
2022-12-21,NVDA,0.0,16.483600616455078,0.0,65900.02
2022-12-21,ISRG,0.0,266.1600036621094,0.0,65900.02
2022-12-21,IONQ,0.0,3.690000057220459,0.0,65900.02
2022-12-21,LLY,133.3108,358.15679931640625,47746.16,65900.02
2022-12-22,MSFT,76.2195,232.0983428955078,17690.42,65086.26
2022-12-22,GOOGL,0.0,87.04061126708984,0.0,65086.26
2022-12-22,NVDA,0.0,15.322829246520996,0.0,65086.26
2022-12-22,ISRG,0.0,263.6099853515625,0.0,65086.26
2022-12-22,IONQ,0.0,3.369999885559082,0.0,65086.26
2022-12-22,LLY,133.3108,355.5290222167969,47395.85,65086.26
2022-12-23,MSFT,76.2195,232.62454223632812,17730.52,65462.4
2022-12-23,GOOGL,0.0,88.49855041503906,0.0,65462.4
2022-12-23,NVDA,0.0,15.189970016479492,0.0,65462.4
2022-12-23,ISRG,0.0,262.6600036621094,0.0,65462.4
2022-12-23,IONQ,0.0,3.299999952316284,0.0,65462.4
2022-12-23,LLY,133.3108,358.0496520996094,47731.87,65462.4
2022-12-27,MSFT,76.2195,230.8998260498047,17599.07,64939.13
2022-12-27,GOOGL,0.0,86.67363739013672,0.0,64939.13
2022-12-27,NVDA,0.0,14.106114387512207,0.0,64939.13
2022-12-27,ISRG,0.0,263.9700012207031,0.0,64939.13
2022-12-27,IONQ,0.0,3.0999999046325684,0.0,64939.13
2022-12-27,LLY,133.3108,355.110595703125,47340.07,64939.13
2022-12-28,MSFT,76.2195,228.53195190429688,17418.59,64802.76
2022-12-28,GOOGL,0.0,85.31488037109375,0.0,64802.76
2022-12-28,NVDA,0.0,14.021203994750977,0.0,64802.76
2022-12-28,ISRG,0.0,261.6499938964844,0.0,64802.76
2022-12-28,IONQ,0.0,3.119999885559082,0.0,64802.76
2022-12-28,LLY,133.3108,355.4414367675781,47384.17,64802.76
2022-12-29,MSFT,76.2195,234.84620666503906,17899.86,65517.56
2022-12-29,GOOGL,0.0,87.7249526977539,0.0,65517.56
2022-12-29,NVDA,0.0,14.587605476379395,0.0,65517.56
2022-12-29,ISRG,0.0,267.7900085449219,0.0,65517.56
2022-12-29,IONQ,0.0,3.5399999618530273,0.0,65517.56
2022-12-29,LLY,133.3108,357.1932373046875,47617.71,65517.56
2022-12-30,MSFT,76.2195,233.68667602539062,17811.48,65276.09
