date,ticker,shares,price,value,total_value
2023-12-14,MSFT,30.0568,358.9556884765625,10789.07,48231.12
2023-12-14,GOOGL,0.0,130.7803192138672,0.0,48231.12
2023-12-14,NVDA,688.4696,48.26420593261719,33228.44,48231.12
2023-12-14,RKLB,0.0,5.170000076293945,0.0,48231.12
2023-12-14,BOTZ,0.0,27.689348220825195,0.0,48231.12
2023-12-14,URA,161.7279,26.0537109375,4213.61,48231.12
2023-12-14,IONQ,0.0,14.760000228881836,0.0,48231.12
2023-12-15,AAPL,0.0,195.35867309570312,0.0,48637.57
2023-12-15,MSFT,30.0568,363.6642150878906,10930.6,48637.57
2023-12-15,GOOGL,0.0,131.43453979492188,0.0,48637.57
2023-12-15,NVDA,688.4696,48.803253173828125,33599.56,48637.57
2023-12-15,RKLB,0.0,4.610000133514404,0.0,48637.57
2023-12-15,BOTZ,0.0,27.95711898803711,0.0,48637.57
2023-12-15,URA,161.7279,25.39711570739746,4107.42,48637.57
2023-12-15,IONQ,0.0,14.930000305175781,0.0,48637.57
2023-12-18,AAPL,0.0,193.6974639892578,0.0,49600.56
2023-12-18,MSFT,30.0568,365.54754638671875,10987.2,49600.56
2023-12-18,GOOGL,0.0,134.60643005371094,0.0,49600.56
2023-12-18,NVDA,688.4696,49.9881477355957,34415.32,49600.56
2023-12-18,RKLB,0.0,4.489999771118164,0.0,49600.56
2023-12-18,BOTZ,0.0,28.01662254333496,0.0,49600.56
2023-12-18,URA,161.7279,25.95741081237793,4198.04,49600.56
2023-12-18,IONQ,0.0,14.569999694824219,0.0,49600.56
2023-12-19,AAPL,0.0,194.73570251464844,0.0,49144.81
2023-12-19,MSFT,30.0568,366.1459655761719,11005.19,49144.81
2023-12-19,GOOGL,0.0,135.44894409179688,0.0,49144.81
2023-12-19,NVDA,688.4696,49.51598358154297,34090.25,49144.81
2023-12-19,RKLB,0.0,4.690000057220459,0.0,49144.81
2023-12-19,BOTZ,0.0,28.35381507873535,0.0,49144.81
2023-12-19,URA,161.7279,25.038175582885742,4049.37,49144.81
2023-12-19,IONQ,0.0,14.319999694824219,0.0,49144.81
2023-12-20,AAPL,0.0,192.64932250976562,0.0,47991.35
2023-12-20,MSFT,30.0568,363.5562438964844,10927.35,47991.35
2023-12-20,GOOGL,0.0,137.1240997314453,0.0,47991.35
2023-12-20,NVDA,688.4696,48.025630950927734,33064.19,47991.35
2023-12-20,RKLB,0.0,4.409999847412109,0.0,47991.35
2023-12-20,BOTZ,0.0,27.679433822631836,0.0,47991.35
2023-12-20,URA,161.7279,24.73176383972168,3999.82,47991.35
2023-12-20,IONQ,0.0,13.390000343322754,0.0,47991.35
2023-12-21,AAPL,0.0,192.5009765625,0.0,48827.38
2023-12-21,MSFT,30.0568,366.420654296875,11013.45,48827.38
2023-12-21,GOOGL,0.0,139.18580627441406,0.0,48827.38
2023-12-21,NVDA,688.4696,48.903076171875,33668.28,48827.38
2023-12-21,RKLB,0.0,4.429999828338623,0.0,48827.38
2023-12-21,BOTZ,0.0,28.264558792114258,0.0,48827.38
2023-12-21,URA,161.7279,25.63348960876465,4145.65,48827.38
2023-12-21,IONQ,0.0,13.789999961853027,0.0,48827.38
2023-12-22,AAPL,0.0,191.43310546875,0.0,48782.06
2023-12-22,MSFT,30.0568,367.4408264160156,11044.11,48782.06
2023-12-22,GOOGL,0.0,140.2464141845703,0.0,48782.06
2023-12-22,NVDA,688.4696,48.74336242675781,33558.32,48782.06
2023-12-22,RKLB,0.0,5.440000057220459,0.0,48782.06
2023-12-22,BOTZ,0.0,28.155466079711914,0.0,48782.06
2023-12-22,URA,161.7279,25.843599319458008,4179.63,48782.06
2023-12-22,IONQ,0.0,13.640000343322754,0.0,48782.06
2023-12-26,AAPL,0.0,190.88926696777344,0.0,49149.63
2023-12-26,MSFT,30.0568,367.5193176269531,11046.47,49149.63
2023-12-26,GOOGL,0.0,140.27615356445312,0.0,49149.63
2023-12-26,NVDA,688.4696,49.19156265258789,33866.9,49149.63
2023-12-26,RKLB,0.0,5.639999866485596,0.0,49149.63
2023-12-26,BOTZ,0.0,28.37364959716797,0.0,49149.63
2023-12-26,URA,161.7279,26.193784713745117,4236.26,49149.63
2023-12-26,IONQ,0.0,13.520000457763672,0.0,49149.63
2023-12-27,AAPL,0.0,190.98812866210938,0.0,49161.95
2023-12-27,MSFT,30.0568,366.9405517578125,11029.07,49161.95
2023-12-27,GOOGL,0.0,139.13626098632812,0.0,49161.95
2023-12-27,NVDA,688.4696,49.329322814941406,33961.74,49161.95
2023-12-27,RKLB,0.0,5.739999771118164,0.0,49161.95
2023-12-27,BOTZ,0.0,28.452987670898438,0.0,49161.95
2023-12-27,URA,161.7279,25.79107093811035,4171.13,49161.95
2023-12-27,IONQ,0.0,13.210000038146973,0.0,49161.95
2023-12-28,AAPL,0.0,191.41331481933594,0.0,49222.03
